country,category,brand_name,wikidata_id,opening_rule,opening_hours,osm_additional_tags,description,source_url,opening_hours_url
AD,fast_food,McDonald's,Q38076,closed,,,,,
AD,fast_food,Burger King,Q177054,closed,,,,,
AT,bakery,Anker,Q557116,partial,,,,https://www.ankerbrot.at/,https://www.ankerbrot.at/filialen
AT,bakery,Ströck,Q2357607,open_adapted,,,,https://stroeck.at/aktionen/aktuelles/massnahmen_coronavirus,https://stroeck.at/de/filialen
AT,bank,Bank Austria,Q697619,partial,,,Physische Beratung nur an Hochfrequenzstandorten und Flagship-Filialen.,https://www.bankaustria.at/aktuelle-hinweise.jsp?ucid=INT-8351-Wichtige_Mitteilung-Website,https://filialen.bankaustria.at/de/
AT,bank,BAWAG PSK,Q379938,open_adapted,,,Nur dringend notwendige Besuche.,https://www.bawagpsk.com/BAWAGPSK/PK/services/aktuelles/498332/warnung--coronavirus.html,https://www.bawagpsk.com/BAWAGPSK/PK/filialsuche/269546/filialsuche.html
AT,bank,Erste Bank,Q696867,open_adapted,,,Nur in besonderes dringenden Fällen. Für Risikogruppen: Mo-Fr 09:00-10:00 Uhr.,https://www.sparkasse.at/erstebank/kundeninformation-coronavirus,https://www.sparkasse.at/erstebank/filialen-oeffungszeiten
AT,bank,Oberbank,Q2009139,open,,,,https://www.oberbank.at/coronavirus_information_15032020,https://www.oberbank.at/filialfinder
AT,bank,Raiffeisenbank,Q24282825,open_adapted,,,,https://www.raiffeisen.at/de/meine-bank/kundenservice/kundeninformation-covid-19.html,https://www.raiffeisen.at/de/meine-bank/raiffeisen-bankengruppe/raiffeisenbanken.html
AT,bank,Volksbank,Q695110,open,,,,https://www.volksbank.at/m101/volksbank/de/individuelle_seite/volksbank_gruppe/covid_19.jsp,https://www.volksbank.at/filialfinder
AT,car_repair,ARBÖ,Q784673,open_adapted,,,,https://www.arboe.at/infos/corona/,https://www.arboe.at/infos/corona/sonderoeffnungszeiten-der-arboe-pruefzentren/
AT,car_repair,ÖAMTC,Q306057,partial,,,,https://www.oeamtc.at/nothilfe/corona-nothilfe-gesichert-36945135,https://www.oeamtc.at/nothilfe/corona-nothilfe-gesichert-36945135#oeamtc-standorte-36945188
AT,chemist,Bipa,Q864933,open_adapted,,,,https://www.bipa.at/bipa/fuersieda.html,https://www.bipa.at/filialen
AT,chemist,dm,Q266572,open_adapted,,,,https://www.dm-drogeriemarkt.at/wirgebenaufeinanderacht-139444,https://www.dm-drogeriemarkt.at/store
AT,doityourself,Lagerhaus,Q10553211,open_adapted,,,,https://www.lagerhaus.at/sortiment/a/nahversorger-bleiben-geoffnet,https://www.lagerhaus.at/standortsuche
AT,fast_food,McDonald's,Q38076,partial,,"{ ""access:covid19"": ""no"" }",Nur McDrive und McDelivery in ausgewählten Restaurants.,https://www.mcdonalds.at/restaurant-finder,https://www.mcdonalds.at/restaurant-finder
AT,furniture,XXXLutz,Q70339467,open,,,,,https://www.xxxlutz.at/
AT,fuel,Avanti,Q168238,open_adapted,,,,https://www.avanti.at/de-at/einfach-/fuer-sie-da,https://www.avanti.at/services/downloads/00/avanti.at/1522183760982/dload_Liste%20Standorte%20inklusive%20%C3%96ffnungszeiten_Avanti%20AT
AT,fuel,BP,Q152057,open_adapted,,,BP car wash geschlossen.,https://www.bp.com/de_at/austria/home/produkte-und-services/wir-sind-fuer-sie-da.html,https://www.bp.com/de_at/austria/home/produkte-und-services/bp-in-ihrer-naehe.html
AT,fuel,Eni,Q565594,open_adapted,,,,,http://travel.eni.com/iveportal/stations/stationfinder.do?locale=de_AT
AT,fuel,Jet,Q568940,open_adapted,Mo-Fr 06:00-20:00; Sa-So 07:00-20:00; PH 07:00-20:00,,,https://www.jet-tankstellen.at/,https://www.jet-tankstellen.at/
AT,fuel,Shell,Q154950,open_adapted,,,,https://www.shell.at/covid19.html,https://www.shell.at/promos/motorists-promos/petrol-station-search.html
AT,fuel,Turmöl,Q1473279,open_adapted,,,,https://turmöl.at/tanken,https://xn--turml-mua.at/wp-content/uploads/2020/04/20200410-%C3%96ffnungszeiten-Tankstellen.pdf
AT,pet,Fressnapf,Q875796,open_adapted,Mo-Fr 09:00-18:00; Sa 09:00-16:00,,,https://www.fressnapf.at/corona,https://www.fressnapf.at/storefinder
AT,post_office,Österreichische Post AG,Q1763505,open,,,,https://www.post.at/p/c/corona,https://www.post.at/sf/standortfinder
AT,supermarket,Billa,Q537781,open_adapted,Mo-Fr 07:40-19:00; Sa 07:40-18:00,,,https://www.billa.at/filialfinder,https://www.billa.at/filialen
AT,supermarket,Eurospar,Q12309283,open_adapted,,,,https://www.spar.at/standorte,https://www.spar.at/standorte
AT,supermarket,Hofer,Q15815751,open_adapted,Mo-Sa 07:40-18:00,,Risikogruppen von 08:00-09:00 Uhr.,https://www.hofer.at/de/informationen/aktuelle-informationen.html,https://www.hofer.at/de/filialen.html
AT,supermarket,Lidl,Q151954,open_adapted,Mo-Fr 07:40-19:00; Sa 07:40-18:00,,,https://www.lidl.at/info/filialsuche-oeffnungszeiten,https://www.lidl.at/info/filialsuche-oeffnungszeiten
AT,supermarket,Merkur,Q1921857,open_adapted,Mo-Fr 07:40-19:00; Sa 07:40-18:00,,,https://www.merkurmarkt.at/p/corona-virus,https://www.merkurmarkt.at/marktplatz/ihr-einkauf/maerkte-und-oeffnungszeiten
AT,supermarket,MPREIS,Q873491,open_adapted,Mo-Fr 07:40-19:00; Sa 07:40-18:00,,,https://www.mpreis.at/informationen-zur-aktuellen-lage,https://www.mpreis.at/sp/standorte
AT,supermarket,Penny,Q284688,open_adapted,Mo-Fr 07:40-19:00; Sa 07:40-18:00,,,https://www.penny.at/campaigns/gemeinsamschaffenwirdas,https://www.penny.at/my-stores
AT,supermarket,Spar,Q610492,open,,,,https://presse.spar.at/news-spar-maerkte-haben-geoeffnet-lebensmittel-werden-laufend-nachgeliefert?id=103272&menueid=21125&l=deutsch,https://www.spar.at/standorte
BR,bank,Banco do Brasil,Q610817,open_adapted,Mo-Fr 10:00-14:00,,,https://bb.com.br/,
BR,bank,Banco Itaú,Q1424293,open_adapted,"Mo-Fr 09:00-10:00 open ""aposentados e beneficiários do INSS"" || Mo-Fr 10:00-14:00 open ""público geral""",,,https://www.itau.com.br/,
BR,bank,Banco Santander,Q2882087,open_adapted,"Mo-Fr 09:00-10:00 open ""idosos, gestantes e PCD"" || Mo-Fr 10:00-14:00 open ""público geral""",,Algumas agências podem estar fechadas,https://www.santander.com.br/,https://www.santander.com.br/novos-horarios-funcionamento-agencias
BR,bank,Caixa Econômica Federal,Q835283,open_adapted,"Mo-Fr 08:00-14:00 open ""serviços essenciais""",,,http://www.caixa.gov.br/,http://www.caixa.gov.br/atendimento/Paginas/default.aspx
BR,fast_food,Bob's,Q1392113,partial,,,,https://www.bobs.com.br/,
BR,fast_food,Burger King,Q177054,partial,,,,http://www.burgerking.com.br/coronavirus,
BR,fast_food,McDonald's,Q38076,partial,,,,https://www.mcdonalds.com.br/novidades/medidasmcd,
BR,fast_food,Subway,Q244457,partial,,,,https://www.subway.com/pt-BR/AboutUs/SocialResponsibility/covid19,
BR,pharmacy,Drogaria Araujo,Q10268807,open,,,Algumas lojas abrem e fecham mais cedo (6h/22h) e algumas são 24h,https://www.araujo.com.br/lojas,
BR,pharmacy,Drogasil,Q5308185,open,,,,https://www.drogasil.com.br/nossas-lojas/,
BR,pharmacy,Pague Menos,Q7124466,open,,,,https://institucional.paguemenos.com.br/lojas,
BR,retail,Lojas Americanas,Q3064093,partial,,,,https://www.americanas.com.br/encontre-uma-loja,
BR,supermarket,Carrefour,Q217599,open,,,,https://www.carrefour.com.br/localizador-de-lojas,
BR,supermarket,Super Muffato,Q10374879,open,,,,https://www.supermuffato.com.br/lojas-fisicas,
BR,supermarket,Verdemar,Q10375044,open_adapted,"Su-Mo 08:00-21:00 || Su-Mo 07:00-21:00 open ""idosos"" || Mo-Sa 07:00-21:00 open ""São Pedro e Diamond Mall""; Su 08:00-21:00 ""São Pedro e Diamond Mall"" || Mo-Sa 06:00-07:00 open ""São Pedro e Diamond Mall (idosos)""; Su 07:00-08:00 ""São Pedro e Diamond Mall (idosos)""",,,https://www.superverdemar.com.br/,https://todosjuntosverdemar.com.br/
CH,bakery,Brezelkönig,,open,,,,,https://brezelkoenig.ch/de/standorte/?Format=11
CH,bakery,Frei,,open,,,,https://www.baeckerei-frei.ch,https://www.baeckerei-frei.ch/de-ch/filialen-standorte-cafe.html
CH,bakery,Hausammann Zopfbeck,,open,,,,http://www.zopfbeck.ch/,http://www.zopfbeck.ch/
CH,bakery,Hug,,open,,,,https://www.baeckerei-hug.ch,https://www.baeckerei-hug.ch/filialen/standorte/
CH,bakery,Kleiner,,open,,,,https://kleiner-baeckerei.ch,https://kleiner-baeckerei.ch/standorte/
CH,bakery,Steiner Beck,,partial,,,,https://www.steiner-beck.ch/news-coronavirus/,https://www.steiner-beck.ch/filialen/
CH,bakery,Steiner Flughafebeck,,open_adapted,,,,https://www.flughafebeck.ch/standorte/,
CH,bakery,Voland,,open,,,,https://www.baumerfladen.ch/,https://www.baumerfladen.ch/filialen
CH,bakery,Walter Buchmann AG,,open,,,,https://www.buchmannbeck.ch/standorte/,
CH,bakery,Wüst,,open,,,,https://baeckereiwuest.ch/,https://baeckereiwuest.ch/filialen
CH,bank,Aargauische Kantonalbank,Q301269,open,,,,https://www.akb.ch/coronavirus,https://www.akb.ch
CH,bank,Appenzeller Kantonalbank,Q620963,partial,,,,https://www.appkb.ch/private/NEWSID-926,https://www.appkb.ch
CH,bank,Avera,Q1101061,partial,,,,https://bank-avera.ch/ueber-uns/publikationen/reduzierter-filialbetrieb,https://bank-avera.ch
CH,bank,Basellandschaftliche Kantonalbank,Q809931,open,,,,https://www.blkb.ch/,https://www.blkb.ch/
CH,bank,Basler Kantonalbank,Q810408,open,,,,https://www.bkb.ch/de/privatkunden/aktuelle-situation-rund-um-das-coronavirus,https://www.bkb.ch
CH,bank,Berner Kantonalbank,Q824579,open,,,,https://www.bekb.ch/de/corona,https://www.bekb.ch
CH,bank,Credit Suisse,Q372657,partial,,,,https://www.credit-suisse.com/ch/de/corona-information/wir-sind-fuer-sie-da/geschaeftsstellen-info.html,
CH,bank,Freiburger Kantonalbank,Q1453871,open,,,,https://www.bcf.ch/de/die-fkb/news-und-medien/covid-19,https://www.bcf.ch
CH,bank,Glarner Kantonalbank,Q1529290,open,,,,https://www.glkb.ch/%C3%BCber-uns/coronavirus,https://www.glkb.ch
CH,bank,Graubündner Kantonalbank,Q1543702,open,,,,https://www.gkb.ch/de/ueber-uns/aktuelles/mitteilungen/coronavirus-kundeninformation,https://www.gkb.ch
CH,bank,Luzerner Kantonalbank,Q1756878,open,,,,https://www.lukb.ch/de/coronavirus,https://www.lukb.ch
CH,bank,Migros Bank,Q1593349,open,,,,https://www.migrosbank.ch/de/coronavirus.html,https://www.migrosbank.ch
CH,bank,Nidwaldner Kantonalbank,Q1987417,open,,,,https://www.nkb.ch/corona,https://www.nkb.ch
CH,bank,Obwaldner Kantonalbank,Q1291630,open,,,,https://www.owkb.ch/ueber_uns/coronavirus.htm,https://www.owkb.ch
CH,bank,Raiffeisen,Q681189,partial,,,Nur in dringenden fällen auf Voranmeldung,https://www.raiffeisen.ch/cham-steinhausen/de/privatkunden/5-tipps-in-zeiten-von-corona.html?cid=corona:privat-211c:raiffeisen:mc-int-header:corona,
CH,bank,Raiffeisenbank,Q681189,partial,,,Nur in dringenden fällen auf Voranmeldung,https://www.raiffeisen.ch/cham-steinhausen/de/privatkunden/5-tipps-in-zeiten-von-corona.html?cid=corona:privat-211c:raiffeisen:mc-int-header:corona,
CH,bank,Schaffhauser Kantonalbank,Q2230058,open,,,,https://www.shkb.ch/,https://www.shkb.ch/
CH,bank,Schwyzer Kantolbank,Q2257957,open,,,,https://www.szkb.ch/pub/ueber-die-szkb/servicezentrum/informieren/coronavirus,https://www.szkb.ch
CH,bank,St.Galler Kantonalbank,Q2316809,open,,,,https://www.sgkb.ch/de/coronavirus,https://www.sgkb.ch
CH,bank,Thurgauer Kantonalbank,Q2430020,open,,,,https://www.tkb.ch/private/coronavirus,https://www.tkb.ch
CH,bank,UBS,Q193199,partial,,,,https://www.ubs.com/ch/de/help/covid-info.html,
CH,bank,Urner Kantonalbank,Q17051583,open,,,,https://www.ukb.ch/unsere-bank/portrait/aktueller-bankbetrieb/,https://www.ukb.ch
CH,bank,Walliser Kantonalbank,Q2543025,open,,,,https://www.bcvs.ch/,https://www.bcvs.ch/
CH,bank,Zuger Kantonalbank,Q228365,open,,,,https://www.zugerkb.ch/die-zugerkb/zuger-kantonalbank/coronavirus,https://www.zugerkb.ch
CH,bank,Zürcher Kantonalbank,Q248476,partial,,,,https://www.zkb.ch/de/gs/lp/pandemie-kundeninformation.html,https://www.zkb.ch
CH,books,Ex Libris,,closed,,,,,
CH,books,Orell Füssli,,closed,,,,,
CH,books,Weltbild,,closed,,,,,
CH,chemist,Achillea Apotheke,,open,,,,,
CH,chemist,Amavita,,open,,,,https://www.amavita.ch/de/info-covid19,https://www.amavita.ch/de/storepickup
CH,chemist,Coop Vitality,,open,,,,,
CH,chemist,Dropa,Q1260273,open,,,,https://dropa.ch/ratgeber/alle-dropa-drogerien-und-apotheken-sind-geoeffnet,https://dropa.ch
CH,chemist,Medbase Apotheken,,open,,,,,
CH,chemist,Rotpunkt Apotheke,,open,,,,,
CH,chemist,TopPharm,,open,,,,,https://www.toppharm.ch/hauslieferdienst
CH,chemist,Topwell Apotheken AG,,open,,,,,
CH,doityourself,Bauhaus,Q672043,closed,,,,https://www.bauhaus.ch/de/content/aktuelles/aktuelle-situation.html,https://www.bauhaus.ch
CH,doityourself,Coop Bau+Hobby,Q432564,partial,,,,,https://www.bauundhobby.ch/
CH,doityourself,Do it + Garden,Q680727,closed,,,,https://www.doitgarden.ch/de/cp/aktuell,https://www.doitgarden.ch
CH,doityourself,Hornbach,Q685926,closed,,,,https://www.hornbach.ch/aktuelles/aktuelle-informationen/,https://www.hornbach.ch/
CH,doityourself,Jumbo,,closed,,,,https://www.jumbo.ch/de/coronavirus-info,https://www.jumbo.ch/de
CH,doityourself,Landi,Q1803010,partial,,,,https://www.landi.ch/laden/service/Haeufig-gestellte-Fragen-FAQ,https://www.landi.ch/places/de
CH,doityourself,OBI,Q300518,closed,,,,,https://www.obi.ch/
CH,electronics,Inter Discount,,closed,,,,https://www.interdiscount.ch/de,
CH,electronics,melectronics,,closed,,,,https://www.melectronics.ch/de,
CH,fast_food,Burger King,Q177054,partial,,,,https://de.burger-king.ch/promo/13318,https://de.burger-king.ch/kingfinder
CH,fast_food,McDonald’s,Q38076,closed,,,,https://www.mcdonalds.ch/de/restaurantstatus/,
CH,fuel,Agip,Q377915,open,,,,,
CH,fuel,Agrola,Q397351,open,,,,,https://www.agrola.ch/de/mobilitaet/tankstellen/standorte/tankstellen.html
CH,fuel,Avia,,open,,,,https://avia.ch/,https://avia.ch/tankstellen/tankstellenfinder/
CH,fuel,BP,Q152057,open,,,,https://www.bp.com/de_ch/switzerland/home/produkte-und-services/bp-in-ihrer-naehe.html,
CH,fuel,Coop,Q1129777,open,,,,,
CH,fuel,Eni,Q565594,open,,,,,
CH,fuel,Esso,Q867662,open,,,,,
CH,fuel,Migrol,Q1747771,open,,,,https://www.migrol.ch/de/mobilit%C3%A4t/,https://www.migrol.ch/de/mobilit%C3%A4t/
CH,fuel,Socar,Q1622293,open,,,,https://www.socarenergy.ch/,https://www.socarenergy.ch/tankstellen/tankstellen-finder/
CH,fuel,Shell,Q154950,open,,,,,
CH,fuel,Tamoil,Q706793,open,,,,,https://www.tamoil.ch/de/eine-tankstelle-finden
CH,furniture,Conforama,Q541134,closed,,,,https://www.conforama.ch/de/,https://www.conforama.ch/de/communication_speciale
CH,furniture,Diga Möbel,,closed,,,,https://www.diga.ch/,
CH,furniture,IKEA,Q54078,closed,,,,https://www.ikea.com/ch/de,https://www.ikea.com/ch/de/customer-service/services/delivery/click-and-collect-pub480a6d13?int_ref=click-collect-hp
CH,furniture,Interio,Q1666105,closed,,,,https://www.interio.ch/de/cp/aktuell,https://www.interio.ch/de
CH,furniture,Lipo,Q52337083,closed,,,,,https://www.lipo.ch/de/
CH,furniture,Livique,Q15851221,closed,,,,https://www.livique.ch/,
CH,furniture,Micasa,,closed,,,,https://www.micasa.ch/de/cp/aktuell,https://www.micasa.ch/de
CH,furniture,Möbel Pfister,Q2083851,closed,,,,https://www.pfister.ch/,
CH,furniture,Schubiger,,closed,,,,https://www.schubiger.ch/,
CH,furniture,XXXLutz,Q70339467,closed,,,,,https://www.xxxlutz.ch/
CH,kiosk,Avec,,partial,,,,,
CH,kiosk,k kiosk,Q60381703,partial,,,,https://www.kkiosk.ch/de/allover/standortsuche/,https://www.kkiosk.ch/de/allover/standortsuche/
CH,kiosk,Valora,Q60381703,partial,,,,https://www.kkiosk.ch/de/allover/standortsuche/,https://www.kkiosk.ch/de/allover/standortsuche/
CH,optician,Fielmann,Q457822,partial,,,nur Notfälle,https://www.fielmann.ch,https://www.fielmann.ch/de/niederlassungen/
CH,optician,Visilab,Q2528307,closed,,,Hotline für Notfälle,https://www.visilab.ch,https://www.visilab.ch/de/faq/info/
CH,post_office,Post CH AG,Q614803,open,,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,post_office,La Poste,Q614803,open,,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,post_office,La Posta,Q614803,open,,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,post_office,Die Post,Q614803,open,,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,post_office,Post,Q614803,open,,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,post_office,Die Schweizerische Post AG,Q614803,open,,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,supermarket,Aldi,Q125054,open,,,,,https://www.aldi-suisse.ch/filialen/de-CH/Start
CH,supermarket,Alnatura,,open,,,,,https://filialen.migros.ch/de
CH,supermarket,Coop,Q432564,open,,,,,https://www.coop.ch/de/unternehmen/standorte-und-oeffnungszeiten.html
CH,supermarket,Coop Pronto,Q1129777,open,,,,,https://www.coop-pronto.ch/de/standorte-oeffnungszeiten/
CH,supermarket,Denner,Q379911,open,,,,,https://www.denner.ch/de/filialen/
CH,supermarket,LIDL,Q151954,open,,,,,https://www.lidl.ch/unternehmen/filialen-oeffnungszeiten/filialfinder
CH,supermarket,Manor,,partial,,,,https://www.manor.ch/de/u/manor-info-covid19,https://www.manor.ch/de/store-finder
CH,supermarket,Migros,Q680727,open,,,,,https://filialen.migros.ch/de
CH,supermarket,Migrolino,Q56745088,open,,,,https://www.migrolino.ch/de/,https://www.migrolino.ch/de/migrolino-standorte/
CH,supermarket,SPAR,Q610492,open,,,,,https://www.spar.ch/spar-maerkte/#?s=1
CH,supermarket,VOI,,open,,,,,https://filialen.migros.ch/de
CH,supermarket,Volg,Q2530746,open,,,,,https://www.volg.ch/standorte-oeffnungszeiten/
CH,telecommunication,Mobilezone,,partial,,,,,
CH,telecommunication,Salt,Q17325543,open,,,,,
CH,telecommunication,Sunrise,Q672648,open,,,,,
CH,telecommunication,Swisscom,Q644324,partial,Mo-Sa 10:00-15:00,,,https://www.swisscom.ch/de/privatkunden/hilfe/shops.html,
DE,bakery,Back-Factory,Q21200483,partial,,,,https://www.back-factory.de/wir-sind-bald-wieder-da/wir-sind-bald-wieder-da.html,
DE,bakery,BackWerk,Q798298,open,,,,https://www.back-werk.de/,https://www.back-werk.de/standorte/
DE,bakery,Ditsch,Q911573,partial,,,,,https://www.ditsch.de/de/shops/
DE,bakery,Hofpfisterei,Q1623217,open,,,,https://www.hofpfisterei.de/,https://www.hofpfisterei.de/verkaufsstellen
DE,bakery,Junge,Q1561751,open,,,,https://www.jb.de/das-unternehmen-junge/das-ist-junge/gemeinsamstark/,
DE,bakery,Kamps,Q1723381,open,,,,https://kamps.de/standorte,https://kamps.de/standorte
DE,bakery,Le Crobag,Q1558025,partial,,,,,https://www.lecrobag.de/shops-de/standorte.html
DE,bakery,Schäfer's,Q1464562,open,,,,,https://www.schaefers-brot.de/filialen/
DE,bakery,Steinecke,Q57516278,open,,,,,https://www.steinecke.info/filialen
DE,bank,Berliner Sparkasse,Q821760,partial,,,,https://www.berliner-sparkasse.de/de/home/ihre-sparkasse/hinweise-zum-corona-virus.html,https://www.berliner-sparkasse.de/de/home/ihre-sparkasse/hinweise-zum-corona-virus.html
DE,bank,Braunschweigische Landessparkasse,Q902027,partial,,,,https://www.blsk.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.blsk.de/de/home/toolbar/filialen.html
DE,bank,Commerzbank,Q157617,partial,,,,https://www.commerzbank.de/portal/de/privatkunden/hilfe-kontakt/services/aktuelle-meldungen-corona.html,https://www.commerzbank.de/portal/media/a-20-themen/corona-virus/geoeffnete-Filalen.pdf
DE,bank,Deutsche Bank,Q66048,partial,,,,https://www.deutsche-bank.de/pk/Corona-update.html,https://www.deutsche-bank.de/pfb/content/pk-filialsuche.html
DE,bank,Erzgebirgssparkasse,Q1366150,partial,,,,https://www.erzgebirgssparkasse.de/de/home/ihre-sparkasse/aktuelle-information--corona-.html,https://www.erzgebirgssparkasse.de/de/home/ihre-sparkasse/aktuelle-information--corona-.html
DE,bank,Frankfurter Sparkasse,Q1445030,partial,,,,https://www.frankfurter-sparkasse.de/de/home/aktionen/info-zum-coronavirus.html,https://www.frankfurter-sparkasse.de/de/home/ihre-sparkasse/service-und-kontakt/filiale-finden.html
DE,bank,Hamburger Sparkasse,Q1573140,open_adapted,,,,https://www.haspa.de/de/home/services-und-hilfe/informationen-zum-coronavirus.html,https://www.haspa.de/content/dam/myif/haspa/work/dokumente/pdf/haspa/presse/filialen-oeffnungszeiten.pdf
DE,bank,HypoVereinsbank,Q220189,partial,,,,https://www.hypovereinsbank.de/hvb/services/aktuelle-hinweise#parsys_contact_bar,https://www.hypovereinsbank.de/hvb/kontaktwege/filiale
DE,bank,Kreissparkasse Böblingen,Q1290595,partial,,,,https://www.kskbb.de/de/home/aktionen/notfallplanung.html,https://www.kskbb.de/de/home/service/filiale-finden.html
DE,bank,Kreissparkasse Esslingen-Nürtingen,Q1492852,partial,,,,https://www.ksk-es.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.ksk-es.de/de/home/toolbar/filialen.html
DE,bank,Kreissparkasse Heilbronn,Q1787781,partial,,,,https://www.sparkasse-heilbronn.de/de/home/aktionen/corona.html,https://www.sparkasse-heilbronn.de/de/home/service/filiale-finden.html
DE,bank,Kreissparkasse Köln,Q1787788,partial,,,,https://www.ksk-koeln.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.ksk-koeln.de/de/home/service/filiale-finden.html
DE,bank,Kreissparkasse Ludwigsburg,Q1787791,partial,,,,https://www.ksklb.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.ksklb.de/de/home/service/filiale-finden.html
DE,bank,Kreissparkasse München Starnberg Ebersberg,Q1787798,partial,,,,https://www.kskmse.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.kskmse.de/de/home/toolbar/filialen.html
DE,bank,Kreissparkasse Ostalb,Q1787800,partial,,,,https://www.ksk-ostalb.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.ksk-ostalb.de/de/home/toolbar/filialen.html
DE,bank,Kreissparkasse Waiblingen,Q1787814,partial,,,,https://www.kskwn.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.kskwn.de/de/home/ihre-sparkasse/oeffnungszeiten.html
DE,bank,Landessparkasse zu Oldenburg,Q1802620,open_adapted,,,,https://www.lzo.com/de/home/aktionen/corona.html,https://www.lzo.com/de/home/kunden-service/filiale-finden.html
DE,bank,Mittelbrandenburgische Sparkasse,Q1940058,partial,,,,https://www.mbs.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.mbs.de/de/home/toolbar/filialen.html
DE,bank,Nassauische Sparkasse,Q1751833,partial,,,,https://www.naspa.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.naspa.de/de/home/service/filiale-finden.html
DE,bank,Ostsächsische Sparkasse Dresden,Q2036125,partial,,,,https://www.ostsaechsische-sparkasse-dresden.de/de/home/aktuelles.html,https://www.ostsaechsische-sparkasse-dresden.de/de/home/ihre-sparkasse/fahrbare-filialen.htmlnk.de/hvb/kontaktwege/filiale
DE,bank,Postbank,Q708835,open,,,,https://www.postbank.de/aktuelle-informationen-corona.html,https://www.postbank.de/dienste/gaa_filialsuche/filiale.html?cookieTest=check
DE,bank,Raiffeisenbank,Q24282825,partial,,,,https://www.vr.de/privatkunden/kampagnen/coronavirus.html,https://www.vr.de/service/filialen-a-z/a.html
DE,bank,Santander,Q875292,partial,,,,https://www.santander.de/privatkunden/service-kontakt/information/corona/,https://www.santander.de/standortsuche
DE,bank,Sparda-Bank,Q2307136,partial,,,,https://www.sparda.de/,https://www.sparda.de/
DE,bank,Sparkasse Aachen,Q2307270,partial,,,,https://www.sparkasse-aachen.de/de/home/aktionen/informationen-zum-coronavirus_ac.html,https://www.sparkasse-aachen.de/de/home/service/filiale-finden.html
DE,bank,Sparkasse Aschaffenburg-Alzenau,Q2307290,partial,,,,https://www.spk-aschaffenburg.de/de/home/aktionen-sparkasse/module/corona-faq.html,https://www.spk-aschaffenburg.de/de/home/service/filiale-finden.html
DE,bank,Sparkasse Erlangen Höchstadt Herzogenaurach,Q2326324,partial,,,,https://www.sparkasse-erlangen.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-erlangen.de/de/home/toolbar/filialen.html
DE,bank,Sparkasse Hanauerland,Q2307444,partial,,,,https://www.sparkasse-kehl.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-kehl.de/de/home/toolbar/filialen.html?n=true
DE,bank,Sparkasse Hannover,Q2307451,partial,,,,https://www.sparkasse-hannover.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-hannover.de/de/home/filiale-oeffnungszeiten.html
DE,bank,Sparkasse Heidelberg,Q1443207,partial,,,,https://www.sparkasse-heidelberg.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-heidelberg.de/de/home/toolbar/filialen.html
DE,bank,Sparkasse Hildesheim Goslar Peine,Q2307468,partial,,,,https://www.sparkasse-hgp.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-hgp.de/de/home/ihre-sparkasse/Oeffnungszeiten.html
DE,bank,Sparkasse KölnBonn,Q1681035,partial,,,,https://www.sparkasse-koelnbonn.de/de/home/aktionen/kundeninformation-coronavirus.html,https://www.sparkasse-koelnbonn.de/de/home/service/filiale-finden.html
DE,bank,Sparkasse Krefeld,Q15848092,partial,,,,https://www.sparkasse-krefeld.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-krefeld.de/de/home/toolbar/filialen.html
DE,bank,Sparkasse Leipzig,Q2307533,partial,,,,https://www.sparkasse-leipzig.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-leipzig.de/de/home/service/filiale-finden.html
